animation time,headPosition x,headPosition y,headPosition z,headRot (Quat) x,headRot (Quat) y,headRot (Quat) z,headRot (Quat) w,RControllerPos x,RControllerPos y,RControllerPos z,RControllerRot (Quat) x,RControllerRot (Quat) y,RControllerRot (Quat) z,RControllerRot (Quat) w,LControllerPos x,LControllerPos y,LControllerPos z,LControllerRot (Quat) x,LControllerRot (Quat) y,LControllerRot (Quat) z,LControllerRot (Quat) w,modelID,texY
0,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.0178968962281942,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.0276185013353825,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.0416184030473232,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.0554069019854069,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.0697733983397484,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.0829479992389679,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.0983456969261169,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.111633099615574,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.125195294618607,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.141000092029572,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.152990698814392,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.167308196425438,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.180777296423912,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.194978788495064,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.209566593170166,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.222706094384193,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.237036392092705,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.251327693462372,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.263954401016235,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
0.277933716773987,0.527936279773712,1.75857412815094,-0.160634100437164,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.653955936431885,1.43855094909668,0.236848875880241,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0.134195446968079,1.43855094909668,-0.279295742511749,-0.0096816448494792,-0.381049543619156,-0.00399048672989011,0.924495339393616,0,0
