animation time,headPosition x,headPosition y,headPosition z,headRot (Quat) x,headRot (Quat) y,headRot (Quat) z,headRot (Quat) w,RControllerPos x,RControllerPos y,RControllerPos z,RControllerRot (Quat) x,RControllerRot (Quat) y,RControllerRot (Quat) z,RControllerRot (Quat) w,LControllerPos x,LControllerPos y,LControllerPos z,LControllerRot (Quat) x,LControllerRot (Quat) y,LControllerRot (Quat) z,LControllerRot (Quat) w,modelID,texY
0,7.48344564437866,2.47174692153931,8.89037132263184,0.0249240472912788,-0.981087207794189,0.176315322518349,0.0758922696113586,7.3095498085022,2.19410920143127,8.59527683258057,-0.380346059799194,-0.924616456031799,-0.0202684998512268,0.00324264168739319,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.0110542019829154,7.48242521286011,2.4717423915863,8.89034461975098,0.0260836631059647,-0.980853915214539,0.175973415374756,0.0792379677295685,7.30928421020508,2.19364500045776,8.59479808807373,-0.378653019666672,-0.925371706485748,-0.0175340324640274,0.00128722190856934,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.0220366008579731,7.48141098022461,2.47175621986389,8.89032173156738,0.0270443633198738,-0.980617165565491,0.17571647465229,0.0823556482791901,7.30858182907104,2.19372391700745,8.59438323974609,-0.378889799118042,-0.925290822982788,-0.0164697915315628,0.00287187099456787,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.0342599004507065,7.47938823699951,2.47174763679504,8.89029598236084,0.0289996638894081,-0.980019211769104,0.175419822335243,0.0891593396663666,7.30765914916992,2.19349002838135,8.59360313415527,-0.381955802440643,-0.924051463603973,-0.0149310231208801,0.00396269559860229,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.0456678010523319,7.47845602035522,2.47170233726501,8.89030170440674,0.0302186161279678,-0.97967791557312,0.175522774457932,0.0922484993934631,7.30729293823242,2.1937084197998,8.59324359893799,-0.384790301322937,-0.922846674919128,-0.0160802602767944,0.00564178824424744,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.0593066960573196,7.47649002075195,2.47162175178528,8.89034080505371,0.0322945639491081,-0.978924155235291,0.175725132226944,0.0989204347133636,7.30677843093872,2.19368314743042,8.59257411956787,-0.386671930551529,-0.922061026096344,-0.0156944394111633,0.00648778676986694,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.0701904967427254,7.47552442550659,2.47155928611755,8.89042377471924,0.0332401916384697,-0.978537440299988,0.175845727324486,0.102166146039963,7.30663251876831,2.19327425956726,8.59225463867188,-0.385839492082596,-0.922452926635742,-0.0131085813045502,0.00606313347816467,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.0811135992407799,7.47462511062622,2.47153329849243,8.89055156707764,0.0341088175773621,-0.978097915649414,0.176268234848976,0.105311959981918,7.3065242767334,2.19183325767517,8.5920238494873,-0.382935643196106,-0.923747539520264,-0.00573001801967621,0.00424182415008545,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.0970411002635956,7.47275447845459,2.4715633392334,8.89069080352783,0.0356872566044331,-0.97734123468399,0.17615832388401,0.111798316240311,7.30669736862183,2.1891393661499,8.59158515930176,-0.383792370557785,-0.923401117324829,0.00581033527851105,-0.000401407480239868,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.10856469720602,7.47090721130371,2.47166919708252,8.8908166885376,0.0369967930018902,-0.976639986038208,0.175728440284729,0.118004232645035,7.30757999420166,2.18665456771851,8.59172344207764,-0.384901970624924,-0.922824382781982,0.0134833604097366,-0.00800010561943054,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.118394702672958,7.47007465362549,2.47184157371521,8.89087009429932,0.0372055433690548,-0.976419448852539,0.174987435340881,0.120831906795502,7.30853223800659,2.18667960166931,8.59237003326416,-0.386301726102829,-0.922248244285583,0.0101066380739212,-0.0112771391868591,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.128795802593231,7.46928691864014,2.47206234931946,8.89093494415283,0.0372904539108276,-0.976256370544434,0.174011468887329,0.123503029346466,7.30834197998047,2.18734335899353,8.59236431121826,-0.385873973369598,-0.922483801841736,0.00769402086734772,-0.00810492038726807,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.1407231092453,7.46847295761108,2.47224402427673,8.89099311828613,0.0375966466963291,-0.976010680198669,0.173339754343033,0.126266151666641,7.30789661407471,2.18778395652771,8.5923023223877,-0.387025684118271,-0.922041237354279,0.00595800578594208,-0.00396594405174255,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.149905413389206,7.46683263778687,2.47259569168091,8.89113521575928,0.0382557846605778,-0.975464344024658,0.172034353017807,0.131947547197342,7.30793380737305,2.1882951259613,8.59270858764648,-0.388426661491394,-0.921473860740662,0.00197649002075195,-0.00258609652519226,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.160018518567085,7.46613168716431,2.4729151725769,8.89121913909912,0.0383095741271973,-0.975306928157806,0.170994907617569,0.134423166513443,7.30849313735962,2.188800573349,8.5933141708374,-0.390836387872696,-0.92044723033905,-0.00341616570949554,-0.00351041555404663,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.171884208917618,7.46544790267944,2.47326445579529,8.89129066467285,0.0383922271430492,-0.975202083587646,0.16959348320961,0.136912316083908,7.30892896652222,2.18870806694031,8.59378910064697,-0.394694596529007,-0.918783366680145,-0.0065932422876358,-0.0031697154045105,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.182505711913109,7.46471548080444,2.4735906124115,8.89135646820068,0.0385138392448425,-0.975068867206573,0.168300718069077,0.139399796724319,7.30930852890015,2.18800663948059,8.59442806243896,-0.395473629236221,-0.918434679508209,-0.00663258135318756,-0.0058644711971283,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.191593304276466,7.46324014663696,2.47421145439148,8.89144420623779,0.038764413446188,-0.974648118019104,0.166108325123787,0.144797921180725,7.30994272232056,2.18668723106384,8.59550762176514,-0.394003450870514,-0.919023990631104,-0.00559255480766296,-0.0111839473247528,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.20483510196209,7.46253108978271,2.47462391853333,8.89144802093506,0.038794070482254,-0.974521815776825,0.164541691541672,0.147405505180359,7.30997705459595,2.18546319007874,8.59595108032227,-0.39134219288826,-0.920153498649597,-0.0011616051197052,-0.0129464268684387,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.214989796280861,7.46181583404541,2.47503972053528,8.89143371582031,0.0387335196137428,-0.974396646022797,0.16284467279911,0.150108307600021,7.31024551391602,2.18434691429138,8.59649467468262,-0.39058718085289,-0.920430898666382,0.00159871578216553,-0.0156883001327515,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.224706098437309,7.46030712127686,2.47573351860046,8.89149475097656,0.0388957336544991,-0.974053978919983,0.159763798117638,0.155504405498505,7.31071901321411,2.1825864315033,8.59751605987549,-0.390930980443954,-0.920192837715149,0.00462837517261505,-0.0199236869812012,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.236283004283905,7.45961904525757,2.4761323928833,8.89154720306396,0.039091382175684,-0.973951518535614,0.157910257577896,0.157970488071442,7.31058168411255,2.18203163146973,8.59790897369385,-0.391747206449509,-0.919839024543762,0.0045868307352066,-0.0202319622039795,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.251755118370056,7.45819425582886,2.47674036026001,8.89173221588135,0.0394861325621605,-0.973497629165649,0.155340939760208,0.163133561611176,7.31014919281006,2.18107032775879,8.59846496582031,-0.392914772033691,-0.919364631175995,0.00507906079292297,-0.0189959406852722,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.262661516666412,7.45755338668823,2.47697472572327,8.89191627502441,0.0398239679634571,-0.973197460174561,0.154517486691475,0.165605574846268,7.30939388275146,2.18070244789124,8.59847927093506,-0.39405146241188,-0.918935239315033,0.00521692633628845,-0.0159485042095184,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.274036020040512,7.45627117156982,2.47737073898315,8.89228916168213,0.0405302233994007,-0.972527325153351,0.153140798211098,0.170575112104416,7.30856704711914,2.17950534820557,8.59876251220703,-0.398284435272217,-0.917156279087067,0.00516042113304138,-0.0129373371601105,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
0.28531202673912,7.45565271377563,2.47752809524536,8.89249420166016,0.0409432798624039,-0.97217321395874,0.152481839060783,0.173067480325699,7.30824041366577,2.17877507209778,8.59885406494141,-0.39920848608017,-0.916760087013245,0.00565634667873383,-0.0123170614242554,6.35302257537842,1.67724609375,7.93306541442871,-7.84977860490699E-09,-0.836422681808472,2.47061340274968E-08,-0.54808509349823,0,0
