animation time,headPosition x,headPosition y,headPosition z,headRot (Quat) x,headRot (Quat) y,headRot (Quat) z,headRot (Quat) w,RControllerPos x,RControllerPos y,RControllerPos z,RControllerRot (Quat) x,RControllerRot (Quat) y,RControllerRot (Quat) z,RControllerRot (Quat) w,LControllerPos x,LControllerPos y,LControllerPos z,LControllerRot (Quat) x,LControllerRot (Quat) y,LControllerRot (Quat) z,LControllerRot (Quat) w,modelID,texY
0,12.9536418914795,2.48981285095215,9.8582763671875,0.12546694278717,-0.554284989833832,0.028943732380867,0.822306931018829,12.5947818756104,2.17131996154785,10.1134481430054,-0.16616003215313,0.275363802909851,0.198760434985161,-0.925775349140167,13.288610458374,1.67724609375,8.36341285705566,-1.99134166933845E-08,-0.409936398267746,1.65972284804639E-08,-0.912114143371582,0,0
0.00886590126901865,12.9531497955322,2.48973083496094,9.85823440551758,0.125482872128487,-0.55427873134613,0.0292099192738533,0.822299242019653,12.5944023132324,2.1711630821228,10.1137704849243,-0.168379589915276,0.276261419057846,0.202386036515236,-0.92432028055191,13.288610458374,1.67724609375,8.36341285705566,-1.99134166933845E-08,-0.409936398267746,1.65972284804639E-08,-0.912114143371582,0,0
0.0198608003556728,12.9526538848877,2.4896833896637,9.85820007324219,0.125592023134232,-0.5543332695961,0.0295522883534431,0.822233617305756,12.5947551727295,2.17091512680054,10.1145334243774,-0.172482416033745,0.272446304559708,0.209480732679367,-0.923114717006683,13.288610458374,1.67724609375,8.36341285705566,-1.99134166933845E-08,-0.409936398267746,1.65972284804639E-08,-0.912114143371582,0,0
0.0305829010903835,12.9516916275024,2.48955154418945,9.858154296875,0.125602141022682,-0.554441571235657,0.030338054522872,0.822130441665649,12.5954742431641,2.17131686210632,10.1158657073975,-0.171223402023315,0.267149329185486,0.217789515852928,-0.922974288463593,13.288610458374,1.67724609375,8.36341285705566,-1.99134166933845E-08,-0.409936398267746,1.65972284804639E-08,-0.912114143371582,0,0
0.0441132001578808,12.9512243270874,2.48950219154358,9.85815525054932,0.125513553619385,-0.554565131664276,0.030832301825285,0.822042167186737,12.5965404510498,2.17207956314087,10.1169548034668,-0.164912894368172,0.261799812316895,0.217629715800285,-0.925690054893494,13.288610458374,1.67724609375,8.36341285705566,-1.99134166933845E-08,-0.409936398267746,1.65972284804639E-08,-0.912114143371582,0,0
0.052468903362751,12.9507341384888,2.48948788642883,9.85819721221924,0.125323280692101,-0.554758369922638,0.0313333049416542,0.821921825408936,12.5977306365967,2.17255902290344,10.1182489395142,-0.160727426409721,0.256082892417908,0.220028877258301,-0.927456557750702,13.288610458374,1.67724609375,8.36341285705566,-1.99134166933845E-08,-0.409936398267746,1.65972284804639E-08,-0.912114143371582,0,0
0.0626637041568756,12.9501886367798,2.48946905136108,9.85826683044434,0.125049829483032,-0.554893910884857,0.0316711589694023,0.821859002113342,12.5988473892212,2.17256450653076,10.119556427002,-0.159369438886642,0.249726191163063,0.222649052739143,-0.928797960281372,13.288610458374,1.67724609375,8.36341285705566,-1.99134166933845E-08,-0.409936398267746,1.65972284804639E-08,-0.912114143371582,0,0
0.0706963986158371,12.949634552002,2.48946309089661,9.85838031768799,0.124865509569645,-0.554976046085358,0.0317821800708771,0.821827352046967,12.5999517440796,2.1724214553833,10.1209440231323,-0.158862456679344,0.242493718862534,0.225545257329941,-0.930101573467255,13.288610458374,1.67724609375,8.36341285705566,-1.99134166933845E-08,-0.409936398267746,1.65972284804639E-08,-0.912114143371582,0,0
0.080634206533432,12.9486322402954,2.489413022995,9.85849761962891,0.124805241823196,-0.554962396621704,0.0321693904697895,0.821830630302429,12.6012592315674,2.17211437225342,10.1230325698853,-0.158607944846153,0.233116373419762,0.227357402443886,-0.932099223136902,13.288610458374,1.67724609375,8.36341285705566,-1.99134166933845E-08,-0.409936398267746,1.65972284804639E-08,-0.912114143371582,0,0
0.0907881036400795,12.9481735229492,2.48941135406494,9.8586540222168,0.12491513043642,-0.554848849773407,0.0322521366178989,0.821887314319611,12.6011085510254,2.17177391052246,10.1238603591919,-0.161137700080872,0.233038127422333,0.227257788181305,-0.931709051132202,13.288610458374,1.67724609375,8.36341285705566,-1.99134166933845E-08,-0.409936398267746,1.65972284804639E-08,-0.912114143371582,0,0
